id,headline,headline_original,label,source_type,source,author,section,published_at,url,clickbait_score,clickbait_reasons,needs_review,split,labeling_method,collection_method,scraped_at,feed_url,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
e20a7cb7dbfccb8c,Arranca hoy la regularización masiva de inmigrantes en España y Nacho Abad dice lo que muchos piensan: «Son nuestros para siempre»,Arranca hoy la regularización masiva de inmigrantes en España y Nacho Abad dice lo que muchos piensan: «Son nuestros para siempre»,informativo,internacional,ABC,,,2026-04-20T16:22:51+02:00,https://www.abc.es/play/television/noticias/arranca-hoy-regularizacion-masiva-inmigrantes-espana-nacho-20260420113036-nt.html,0.48,curiosity_gap:lo que;curiosity_colon_framing;clickbait_framing:lo que muchos,False,validation,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.938517+00:00,,es,0.999994,kept,kept_original
91444b903523e318,Carlos Herrera escucha la pitada al himno nacional en la final de la Copa del Rey y dice lo que muchos piensan: «Es una tradición irritante»,Carlos Herrera escucha la pitada al himno nacional en la final de la Copa del Rey y dice lo que muchos piensan: «Es una tradición irritante»,informativo,internacional,ABC,,,2026-04-20T10:38:59+02:00,https://www.abc.es/recreo/carlos-herrera-escucha-pitada-himno-nacional-final-20260420103824-nt.html,0.48,curiosity_gap:lo que;curiosity_colon_framing;clickbait_framing:lo que muchos,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.951032+00:00,,es,0.999994,kept,kept_original
c4df669327107510,Alejandro Char denunció amenazas de muerte en su contra y así reaccionó el país político: “Cada que Petro nos ataca a los alcaldes nos pone en riesgo”,Alejandro Char denunció amenazas de muerte en su contra y así reaccionó el país político: “Cada que Petro nos ataca a los alcaldes nos pone en riesgo”,informativo,internacional,Infobae,,,2026-04-20T13:25:55.679000+00:00,https://www.infobae.com/colombia/2026/04/20/alejandro-char-denuncio-amenazas-de-muerte-en-su-contra-y-asi-reacciono-el-pais-politico-cada-que-petro-nos-ataca-a-los-alcaldes-nos-pone-en-riesgo/,0.48,curiosity_gap:asi reacciono;curiosity_colon_framing;clickbait_framing:asi reacciono,False,test,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.669622+00:00,,es,0.999994,kept,kept_original
3044aeab298cdc92,Mira cómo un globo aerostático realiza un aterrizaje de emergencia en el patio de una casa,Mira cómo un globo aerostático realiza un aterrizaje de emergencia en el patio de una casa,clickbait,internacional,CNN Espanol,,,2026-04-20T08:28:39.398000+00:00,https://cnnespanol.cnn.com/2026/04/20/eeuu/video/globo-aerostatico-aterrizaje-emergencia-trax,0.48,curiosity_gap:mira como;curiosity_gap_opener;direct_address:mira,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:36:22.115394+00:00,,es,0.999995,kept,kept_original
ff1478823b5c38b2,"Juan Soto Ivars ve declarar a Bárcenas por el caso Kitchen y dice lo que muchos españoles piensan: «Si lo lees en una novela, no lo crees»","Juan Soto Ivars ve declarar a Bárcenas por el caso Kitchen y dice lo que muchos españoles piensan: «Si lo lees en una novela, no lo crees»",informativo,internacional,ABC,,,2026-04-20T18:18:38+02:00,https://www.abc.es/play/television/noticias/soto-ivars-barcenas-kitchen-lees-novela-crees-20260420174426-nt.html,0.48,curiosity_gap:lo que;curiosity_colon_framing;clickbait_framing:lo que muchos,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.932736+00:00,,es,0.999998,kept,kept_original
2ae4494ca1f161b4,lo que tienes que saber domingo 19 de abril de 2026,lo que tienes que saber domingo 19 de abril de 2026,clickbait,nacional,La Tercera,,,2026-04-19T10:25:00.261000+00:00,https://www.latercera.com/opinion/noticia/lo-que-tienes-que-saber-domingo-19-de-abril-de-2026/,0.48,curiosity_gap:lo que;curiosity_gap_opener;direct_address:tienes que,False,validation,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:29:50.286534+00:00,,es,0.999993,kept,kept_original
b0a7054bb9691420,"Edu Aguirre se planta en 'El Chiringuito' y dice lo que muchos piensan de la final de la Copa del Rey: ""Ha faltado","Edu Aguirre se planta en 'El Chiringuito' y dice lo que muchos piensan de la final de la Copa del Rey: ""Ha faltado",informativo,internacional,Mundo Deportivo,Autor Redacción,Vaya Mundo,2026-04-19T16:52:56+02:00,https://www.mundodeportivo.com/vaya-mundo/20260419/1004172468/edu-aguirre-planta-chiringuito-dice-piensan-final-copa-rey-faltado-dct.html,0.48,curiosity_gap:lo que;curiosity_colon_framing;clickbait_framing:lo que muchos,False,test,manual-review-v1.0,rss,2026-04-20T23:38:20.500825+00:00,https://www.mundodeportivo.com/rss/home.xml,es,0.999997,kept,kept_original
3ebc2edd9fd864a3,"Lucero en el Auditorio Nacional 2026: fecha, preventa y todo lo que tienes que saber","Lucero en el Auditorio Nacional 2026: fecha, preventa y todo lo que tienes que saber",clickbait,internacional,Infobae,,,2026-04-20T19:55:52.290000+00:00,https://www.infobae.com/mexico/2026/04/20/lucero-en-el-auditorio-nacional-2026-fecha-preventa-y-todo-lo-que-tienes-que-saber/,0.48,curiosity_gap:lo que;curiosity_colon_framing;direct_address:tienes que,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.649108+00:00,,es,0.999995,kept,kept_original
bcc76880233e3fc4,Con un guiño a la candidatura de Bachelet a la ONU: Así fue la primera actividad pública como exPresidente de Gabriel Boric,Con un guiño a la candidatura de Bachelet a la ONU: Así fue la primera actividad pública como exPresidente de Gabriel Boric,clickbait,nacional,Meganoticias,,,2026-04-18T22:30:00-04:00,https://www.meganoticias.cl/nacional/519840-primera-actividad-publica-expresidente-gabriel-boric-guino-candidatura-bachelet-a-la-onu-18-04-2026.html,0.48,curiosity_gap:asi fue;curiosity_colon_framing;clickbait_framing:asi fue,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:31:41.159434+00:00,,es,0.999997,kept,kept_original
26d41fc044412b13,La terapia de luz roja y el sauna quizá no sean solo puro humo. Esto es lo que dice la investigación hasta ahora,La terapia de luz roja y el sauna quizá no sean solo puro humo. Esto es lo que dice la investigación hasta ahora,clickbait,internacional,CNN Espanol,,,2026-04-19T06:11:08.418000+00:00,https://cnnespanol.cnn.com/2026/04/19/salud/terapia-luz-roja-saunas-longevidad-trax,0.48,"curiosity_gap:esto es lo que,lo que;clickbait_framing:lo que dice,que dice",False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:36:22.119738+00:00,,es,0.999997,kept,kept_original
9a457f51b7243729,lo que no debes hacer cuando una relacion acaba,lo que no debes hacer cuando una relacion acaba,clickbait,nacional,Pagina 7,,,2025-11-14T19:29:07+00:00,https://www.pagina7.cl/sociedad/lo-que-no-debes-hacer-cuando-una-relacion-acaba/,0.48,curiosity_gap:lo que;curiosity_gap_opener;direct_address:debes,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.697993+00:00,,es,0.999994,kept,kept_original
